date,S&P/ASX 200 (Australia),CAC 40 (Francia),Colcap (Colombia),DAX (Alemania),Hang Seng (Hong Kong),Hang Seng Tech (Hong Kong),Bovespa (Brasil),Dow Jones (US),IPSA (Chile),Kospi Index (Corea),Merval (Argentina),Mexbol (Mexico),MSCI EM Small Cap,MSCI EM LatAm,Nasdaq 100 (US),Nifty 50 (India),Nikkei 225 (Japon),Russell 2000 (US),CSI 300 (China),Swiss Market (Suiza),SMLLBV (Brasil),BVL (Peru),S&P 500 (US),Stoxx Europe 600,Topix Index (Japon),FTSE 100 (UK)
2018-08-16,16.463,13.9197,13.3757,12.9025,11.2534,,11.7539,17.4659,15.0973,8.523,8.8229,16.5746,12.9324,12.8288,20.9272,15.4692,17.0997,27.6762,11.306,16.2352,13.6859,13.0186,17.6362,14.6263,13.8277,13.5292
2018-08-17,16.4997,13.9203,13.4068,12.8776,11.297,,11.6414,17.5422,15.0404,8.5444,8.6149,16.6471,12.9584,12.6074,20.9523,15.5799,17.1578,27.8196,11.1472,16.2547,13.4827,13.0597,17.697,14.623,13.9052,13.5369
2018-08-18,,,,,,,,,,8.5444,,,,,,15.5798,,,,,,,,,,
2018-08-19,,,,,,,,,,8.5454,,,,,,15.5798,,,,,,,,,,
2018-08-20,16.6777,14.0246,13.45,13.0281,11.4463,,11.6483,17.606,15.1038,8.5476,8.6192,16.7863,13.0253,12.721,20.9342,15.7104,17.1024,27.9357,11.263,16.3602,13.5702,13.1279,17.7412,14.7211,13.8687,13.6131
2018-08-21,16.4048,14.1225,13.484,13.0789,11.4751,,11.4429,17.6522,15.1881,8.6361,8.5352,16.9936,13.1798,12.638,21.0079,15.7709,17.1248,28.2752,11.4729,16.4298,13.2337,13.0297,17.7855,14.7587,13.816,13.5481
2018-08-22,16.3878,14.1591,13.5102,13.1084,11.5302,,11.7047,17.5932,15.2201,8.6675,8.8115,17.171,13.1937,12.7284,21.0874,15.7709,17.2397,28.3656,11.3974,16.3641,13.3769,13.0317,17.7833,14.7675,13.9267,13.5732
2018-08-23,16.3173,14.1505,13.4854,13.0971,11.4956,,11.4532,17.5384,15.2169,8.7071,8.7792,17.0498,12.9259,12.636,21.0631,15.8,17.2891,28.3466,11.4301,16.3565,13.1075,13.0374,17.7526,14.7496,13.933,13.5508
2018-08-24,16.3595,14.197,13.5749,13.1344,11.4338,,11.564,17.6296,15.1639,8.7416,8.3134,17.0283,13.1816,12.63,21.2665,15.7579,17.4301,28.5215,11.4557,16.3801,13.1753,13.1616,17.8648,14.7728,14.0297,13.5768
2018-08-25,,,,,,,,,,8.7416,,,,,,15.7579,,,,,,,,,,
2018-08-26,,,,,,,,,,8.7416,,,,,,15.7579,,,,,,,,,,
2018-08-27,16.432,14.337,13.6604,13.2868,11.6631,,11.8029,17.8155,15.2469,8.785,8.4069,17.2993,13.4622,13.0819,21.4761,15.9467,17.5781,28.6269,11.73,16.4828,13.4063,13.2186,18.0013,14.8871,14.19,13.613
2018-08-28,16.5286,14.3614,13.6904,13.2939,11.6815,,11.7071,17.8254,15.286,8.8025,8.2917,17.17,13.4674,12.829,21.505,16.0049,17.606,28.6588,11.7343,16.4774,13.2705,13.1988,18.0209,14.8986,14.217,13.6792
2018-08-29,16.6358,14.4083,13.7104,13.3332,11.7084,,11.835,17.8668,15.2679,8.8312,8.5396,17.2392,13.4621,12.9179,21.76,15.9299,17.6443,28.7879,11.7006,16.5047,13.3491,13.2018,18.1272,14.9423,14.2824,13.6005
2018-08-30,16.618,14.3248,13.6723,13.2692,11.6278,,11.5312,17.7726,15.1504,8.8249,9.0351,17.0423,13.3941,12.5964,21.7136,15.9102,17.6711,28.7805,11.5809,16.4441,13.0897,13.1981,18.0488,14.8862,14.2954,13.5577
2018-08-31,16.5077,14.1157,13.6515,13.0927,11.512,,11.5527,17.7578,15.2177,8.8763,9.6048,16.9917,13.4023,12.7366,21.7513,15.9157,17.6698,28.9599,11.5421,16.3228,13.2433,13.0145,18.0526,14.741,14.2622,13.3968
2018-09-01,,,,,,,,,,8.8763,,,,,,15.9156,,,,,,,,,,
2018-09-02,,,,,,,,,,8.8762,,,,,,15.9148,,,,,,,,,,
2018-09-03,16.4888,14.1335,13.6209,13.0752,11.4108,,11.489,17.7571,15.0867,8.8084,9.2904,16.9142,13.2937,12.6576,21.749,15.7952,17.5475,28.9993,11.5325,16.4242,13.2206,13.0263,18.0523,14.7606,14.1339,13.4966
2018-09-04,16.4179,13.9289,13.6161,12.904,11.5247,,11.1877,17.7354,14.7979,8.8336,8.8448,16.7159,13.2229,12.3103,21.6639,15.7194,17.5281,28.9073,11.6773,16.3092,12.9493,12.7976,18.0117,14.6449,14.1176,13.4009
2018-09-05,16.2895,13.7237,13.4232,12.7492,11.2217,,11.2648,17.7429,14.6964,8.7326,9.211,16.6218,13.1146,12.2886,21.3889,15.6718,17.4384,28.829,11.433,16.1834,12.9571,12.6026,17.9616,14.5025,14.0069,13.2847
2018-09-06,16.1125,13.6736,13.2721,12.6491,11.1123,,11.4503,17.7117,14.8258,8.7183,9.6114,16.6727,13.0986,12.5669,21.2329,15.7599,17.364,28.5963,11.2944,16.121,13.0863,12.5586,17.9081,14.4103,13.9028,13.18
2018-09-07,16.0522,13.6676,13.1568,12.6545,11.1155,,11.4503,17.6615,14.9614,8.6826,9.5518,16.772,13.1136,12.7422,21.1619,15.838,17.224,28.5693,11.3467,16.1532,13.0863,12.5711,17.8683,14.4074,13.8348,13.1118
2018-09-08,,,,,,,,,,8.6825,,,,,,15.838,,,,,,,,,,
2018-09-09,,,,,,,,,,8.6832,,,,,,15.838,,,,,,,,,,
2018-09-10,16.0499,13.705,13.1268,12.6867,11.0436,,11.4595,17.6199,14.8683,8.7025,9.4329,16.712,12.9234,12.5498,21.2076,15.6234,17.2713,28.6642,11.1859,16.2467,13.185,12.5576,17.8993,14.4795,13.8589,13.1853
2018-09-11,16.1438,13.7353,13.1682,12.6659,10.9642,,11.1578,17.6894,14.8723,8.675,9.3332,16.7155,12.8758,12.2732,21.3792,15.4101,17.4997,28.654,11.1609,16.1022,12.8883,12.4346,17.9626,14.446,13.9667,13.1407
2018-09-12,16.148,13.8705,13.4232,12.7617,10.9097,,11.2137,17.7203,15.0146,8.6821,9.209,16.8537,12.9229,12.5945,21.3188,15.5434,17.4457,28.6107,11.0846,16.2089,12.8591,12.6728,17.9695,14.5153,13.9084,13.1957
2018-09-13,15.9976,13.8623,13.3146,12.7946,11.183,,11.1484,17.8414,15.2973,8.6954,9.383,17.0084,12.9728,12.5947,21.5273,15.5403,17.6054,28.5758,11.1977,16.2039,12.7119,12.6517,18.0656,14.5049,14.0653,13.1692
2018-09-14,16.0705,13.9213,13.3297,12.8651,11.3061,,11.2437,17.847,15.2632,8.8352,9.375,16.9724,13.0819,12.6329,21.4854,15.7298,17.8246,28.7141,11.2238,16.2262,12.7622,12.6229,18.0729,14.5462,14.2298,13.2145
2018-09-15,,,,,,,,,,8.8352,,,,,,15.7293,,,,,,,,,,
2018-09-16,,,,,,,,,,8.8361,,,,,,15.7292,,,,,,,,,,
2018-09-17,16.1335,13.9359,13.3005,12.8153,11.1559,,11.3934,17.7933,15.2805,8.7552,9.5282,16.9007,12.8295,12.7317,21.1547,15.556,17.8239,28.3294,11.0946,16.1888,12.96,12.4432,17.9845,14.5935,14.23,13.3283
2018-09-18,16.0772,13.9702,13.4334,12.8719,11.2263,,11.6288,17.9271,15.2579,8.7798,9.5988,17.0877,12.9047,12.8723,21.3308,15.4229,18.0739,28.4902,11.3137,16.1285,13.1239,12.5225,18.0852,14.598,14.4893,13.3193
2018-09-19,16.1682,14.0604,13.3768,12.9337,11.3548,,11.6173,18.0348,15.2618,8.7945,9.9947,17.0677,12.9414,12.8944,21.3195,15.3822,18.2712,28.3545,11.4718,16.1682,13.096,12.7576,18.1062,14.6533,14.7057,13.3839
2018-09-20,16.1363,14.2446,13.2231,13.0497,11.362,,11.5751,18.2099,15.5789,8.8632,10.4906,17.0457,12.9643,12.9012,21.5387,15.3816,18.2675,28.6905,11.4703,16.3069,13.0913,13.0103,18.2479,14.7765,14.7153,13.4786
2018-09-21,16.2043,14.364,13.2697,13.1633,11.5946,,11.7735,18.2704,15.6523,8.9183,10.4393,16.9911,13.1132,13.1023,21.4424,15.2507,18.4118,28.526,11.8225,16.3067,13.3267,13.1064,18.2446,14.8521,14.84,13.6853
2018-09-22,,,,,,,,,,8.9183,,,,,,15.2507,,,,,,,,,,
2018-09-23,,,,,,,,,,8.9181,,,,,,15.2574,,,,,,,,,,
2018-09-24,16.1991,14.4994,13.4064,13.3497,11.4014,,11.5413,18.141,15.3903,8.9181,10.1424,16.7141,12.9956,12.9844,21.3491,15.0632,18.4123,28.7627,11.8217,16.1051,13.1503,13.2146,18.0879,14.8186,14.8408,13.5815
2018-09-25,16.1927,14.5081,13.9335,13.3808,11.4019,,11.6895,18.0917,15.3175,8.918,10.4413,16.7882,12.9779,12.8331,21.3881,15.1558,18.4738,28.8141,11.7122,16.2211,13.3081,13.3532,18.0687,14.8919,14.9917,13.6853
2018-09-26,16.2103,14.5939,13.8975,13.4495,11.5416,,11.6902,18.0235,15.3211,8.9069,10.3942,16.7776,13.0101,13.0404,21.3885,15.1344,18.5567,28.506,11.8442,16.3165,13.4808,13.3767,18.0132,14.9427,14.9897,13.692
2018-09-27,16.1847,14.6487,14.006,13.5112,11.549,,11.9144,18.0657,15.3072,8.9762,10.2546,16.8123,13.0191,13.3154,21.5784,15.0617,18.3764,28.5008,11.8006,16.3207,13.7304,13.3432,18.0661,14.9851,14.8166,13.7417
2018-09-28,16.2566,14.5133,14.0553,13.3106,11.5738,,11.8315,18.0683,15.1942,8.9406,10.1843,16.7531,12.9773,13.1988,21.5719,14.8061,18.6279,28.634,11.926,16.285,13.6595,13.3544,18.0656,14.846,14.9649,13.6581
2018-09-29,,,,,,,,,,8.9406,,,,,,14.8061,,,,,,,,,,
2018-09-30,,,,,,,,,,8.9416,,,,,,14.798,,,,,,,,,,
2018-10-01,16.158,14.5437,14.2862,13.4173,11.5692,,11.7333,18.2008,15.2385,8.931,10.5795,16.91,12.874,13.0884,21.6257,15.0057,18.7675,28.2992,11.9269,16.3026,13.4407,13.3598,18.1283,14.8645,14.9868,13.6228
2018-10-02,16.0286,14.4331,14.2625,13.3623,11.2732,,12.2219,18.2852,15.2966,8.8331,10.6289,16.7412,12.7675,13.4306,21.5871,15.0036,18.7841,28.0379,11.927,16.2318,13.948,13.463,18.1251,14.7835,15.0393,13.5579
2018-10-03,16.0472,14.49,14.4136,13.3631,11.2595,,12.4766,18.3227,15.3507,8.8341,10.4526,16.6124,12.7556,13.8198,21.6176,14.801,18.6854,28.3598,11.9283,16.3672,14.2424,13.6348,18.1396,14.8556,14.8808,13.628
2018-10-04,16.1108,14.2809,14.3217,13.323,11.0704,,12.4652,18.1829,15.3066,8.6828,10.0448,16.4813,12.5242,13.3932,21.2006,14.3743,18.5765,27.9687,11.9221,16.221,14.2568,13.4828,17.9903,14.6939,14.8642,13.463
2018-10-05,16.115,14.1309,14.1309,13.1772,11.0382,,12.3663,18.0564,15.0447,8.671,9.7487,16.2735,12.3677,13.4016,20.9445,14.0674,18.4336,27.7292,11.9226,16.1248,14.2229,13.2769,17.8925,14.5599,14.7947,13.3008
2018-10-06,,,,,,,,,,8.6697,,,,,,14.0674,,,,,,,,,,
2018-10-07,,,,,,,,,,8.6678,,,,,,14.0956,,,,,,,,,,
2018-10-08,15.9489,13.9575,14.0515,13.0012,10.9165,,12.8637,18.069,15.2291,8.6157,9.8714,16.3092,12.309,13.8263,20.8097,14.1784,18.4336,27.7026,11.4076,16.0001,14.9531,13.2769,17.884,14.3786,14.7946,13.1637
2018-10-09,15.8068,14.0031,14.1874,13.0287,10.913,,12.8608,18.0185,15.1541,8.6183,9.5767,16.4563,12.1476,13.7032,20.8709,14.1211,18.1939,27.6113,11.3927,16.0157,15.0044,13.344,17.8579,14.3963,14.5367,13.1953
2018-10-10,15.8331,13.7127,13.9935,12.7479,10.9219,,12.5271,17.4324,14.9364,8.5607,9.257,16.2912,12.156,13.4158,19.9486,14.3079,18.2198,26.8475,11.3682,15.9031,14.5528,13.2734,17.2761,14.1823,14.5577,13.0742
2018-10-11,15.4012,13.4436,13.7896,12.5754,10.5293,,12.4652,17.0833,14.7741,8.2046,8.963,16.0979,11.7373,13.2035,19.7371,14.0004,17.3753,26.4494,10.8388,15.4452,14.4829,13.2896,16.9316,13.9091,14.0344,12.8201
2018-10-12,15.4431,13.4205,13.8405,12.5676,10.7441,,12.467,17.2814,14.7052,8.3259,9.6048,16.0642,12.0475,13.2015,20.2662,14.3254,17.453,26.5043,11.006,15.4777,14.4829,13.2982,17.1662,13.8836,14.0425,12.7279
2018-10-13,,,,,,,,,,8.3274,,,,,,14.3254,,,,,,,,,,
2018-10-14,,,,,,,,,,8.3153,,,,,,14.2946,,,,,,,,,,
2018-10-15,15.3119,13.4269,13.8243,12.676,10.6107,,12.6232,17.2211,14.8748,8.2818,9.6191,16.2066,12.0436,13.3067,20.0134,14.3986,17.1658,26.6565,10.8855,15.4882,14.3325,13.4079,17.0593,13.8912,13.823,12.7825
2018-10-16,15.3996,13.6342,13.9488,12.8542,10.612,,13.0697,17.5706,14.9383,8.2957,9.5199,16.3907,12.2045,13.6716,20.6042,14.4783,17.3841,27.4478,10.8024,15.7355,14.8041,13.4657,17.4325,14.1109,13.9284,12.8479
2018-10-17,15.6431,13.547,13.9266,12.7991,10.6198,,13.0913,17.4936,14.9774,8.3874,9.1854,16.2918,12.2121,13.5968,20.6048,14.317,17.604,27.2811,10.8653,15.631,14.9466,13.3931,17.4238,14.0284,14.131,12.7912
2018-10-18,15.6432,13.4734,13.8396,12.6988,10.6186,,12.8168,17.2541,14.9392,8.3083,9.098,15.9841,12.1584,13.3637,20.1457,14.3141,17.4361,26.7959,10.6089,15.7945,14.949,13.1889,17.1762,13.9538,14.0521,12.7125
