date,S&P/ASX 200,CAC 40,Colcap,DAX,Hang Seng,Ibovespa,Dow Jones,IPSA,Merval,Mexbol,Nasdaq 100,Nikkei 225,Russell 2000,Swiss Market,SMLLBV,Bvl,S&P 500,FTSE 100
2023-08-25,15.7524,12.4997,5.8385,11.23,9.0015,8.4301,19.3839,9.9636,16.4916,12.3212,27.1873,21.2528,27.0129,17.3351,15.5815,10.2399,20.1975,10.5873
2023-08-28,15.9025,12.6824,5.8529,11.2189,9.1018,8.5254,19.6329,9.9592,17.1088,12.3785,27.3734,21.6246,27.2087,17.4652,15.7408,10.3272,20.3236,10.5716
2023-08-29,16.0515,12.777,5.9068,11.3224,9.2772,8.6052,19.7147,10.0421,17.3431,12.5503,27.9046,21.6663,27.6936,17.6186,15.7967,10.4643,20.5963,10.7475
2023-08-30,16.2767,12.7801,5.9353,11.2866,9.2657,8.5449,19.8125,10.0178,16.9592,12.6316,28.0199,21.7334,27.8393,17.5993,15.8067,10.458,20.6907,10.7831
2023-08-31,16.3485,12.6761,5.7241,11.334,9.2298,8.4135,19.7028,9.9935,17.1346,12.2887,28.1614,21.9495,27.8136,17.6733,15.2222,10.3579,20.6722,10.7277
2023-09-01,16.2828,12.6257,5.7954,11.2588,9.2452,8.5651,19.7463,9.9717,16.582,12.316,28.1388,21.9823,28.24,17.59,15.6106,10.4835,20.8383,10.7542
2023-09-04,16.4123,12.6041,5.7415,11.2344,9.5426,8.6039,19.7461,9.92,16.5277,12.2587,28.1199,21.9323,28.2089,17.5829,12.8263,10.4586,20.8316,10.7375
2023-09-05,16.3745,12.541,5.5963,11.2021,9.2372,8.5891,19.6347,9.8547,15.6569,12.2503,28.1956,21.9873,27.6853,17.4143,12.7071,10.3299,20.7616,10.7111
2023-09-06,16.2104,12.4328,5.5509,11.1698,9.2365,8.4868,19.5202,9.7722,15.368,12.2498,27.9319,22.0492,27.6417,17.3069,12.5848,10.3189,20.6119,10.6957
2023-09-07,16.0186,12.4195,5.6553,11.1636,9.136,8.4849,19.5464,9.7384,14.3817,12.1333,27.7177,21.8102,27.3625,17.4116,12.5885,10.2469,20.5377,10.7023
2023-09-08,15.9915,12.4963,5.6943,11.1862,9.1424,8.4259,19.7233,9.6407,13.9139,12.1345,27.735,21.5343,27.3057,17.3295,12.5043,10.2264,20.5714,10.7494
2023-09-11,16.1091,12.5672,5.6916,11.2235,9.0893,8.5274,19.7654,9.6546,13.4734,12.0757,28.0648,21.4549,27.3927,17.3818,12.4942,10.2441,20.715,10.7976
2023-09-12,16.1345,12.5176,5.8033,11.1688,9.0572,8.5901,19.755,9.5613,14.1365,11.9819,27.7342,21.6603,27.4133,17.3976,12.7884,10.2813,20.5922,10.837
2023-09-13,15.9791,12.4665,5.7757,11.1258,9.0391,8.5956,19.7415,9.615,14.4674,11.9012,27.8404,21.6079,27.2208,17.3504,12.6662,10.2033,20.6222,10.8377
2023-09-14,16.0539,12.6006,5.9287,11.2404,9.0552,8.6979,19.9335,9.7184,14.8409,11.9833,28.084,21.9108,27.6198,17.5649,12.76,10.3739,20.8044,11.0421
2023-09-15,16.2638,12.7246,6.0195,11.3145,9.1159,8.6469,19.7625,9.7145,14.5824,11.8857,27.5895,22.1876,27.3287,17.7629,12.5204,10.2851,20.5602,11.0848
2023-09-18,16.2227,12.3895,6.0311,11.1242,9.0152,8.6118,19.7817,9.8419,15.5605,12.0653,27.6061,22.1878,27.4531,17.577,12.2406,10.2776,20.5757,10.9528
2023-09-19,16.1408,12.393,6.0547,11.0749,9.0486,8.5989,19.7344,9.83,15.3123,12.1911,27.5442,22.0084,27.3949,17.5359,12.1524,10.2005,20.5325,10.9601
2023-09-20,16.094,12.4932,6.0812,11.1593,8.988,8.6302,19.6859,9.7453,14.9817,12.2873,27.138,21.8798,27.0975,17.694,12.2638,10.2238,20.3372,11.0668
2023-09-21,15.8467,12.2722,5.9966,11.0267,8.8813,8.434,19.4741,9.6229,14.8617,12.1543,26.6525,21.5768,26.6117,17.5222,11.957,10.4116,20.0098,10.9445
2023-09-22,15.8521,12.2205,5.9658,11.0243,9.0842,8.4223,19.4124,9.5724,14.8333,12.0711,26.6803,21.4672,26.5534,17.4032,11.8787,10.367,19.9705,10.9426
2023-09-25,15.8974,12.1043,6.0193,10.9176,8.9231,8.5451,19.4426,9.5692,14.6304,12.0634,26.8033,21.6698,26.6773,17.3669,13.6127,10.4036,20.0443,10.8125
2023-09-26,15.8232,12.0147,5.9507,10.8141,8.7913,8.3983,19.2268,9.5212,14.4803,12.0046,26.3946,21.4293,26.5349,17.2436,13.4721,10.3452,19.755,10.8091
2023-09-27,15.7987,11.9858,6.0468,10.7935,8.8643,8.4267,19.1819,9.5283,14.8736,12.0542,26.4541,21.4808,26.8699,17.0818,13.6621,10.3047,19.7507,10.7492
2023-09-28,15.8109,12.0679,6.0992,10.8697,8.7486,8.527,19.2598,9.5981,15.5143,12.136,26.6715,21.0941,27.3305,17.1638,13.865,10.3269,19.8669,10.7554
2023-09-29,15.8608,12.1011,6.1235,10.9143,8.9767,8.5942,19.1764,9.6097,14.9255,11.9598,26.6969,21.0839,27.1987,17.2751,14.0561,9.8477,19.7434,10.7702
2023-10-02,15.8162,11.9662,6.0708,10.8175,8.9773,8.4892,19.1879,9.3263,14.9853,12.0408,26.9304,21.1612,26.8131,17.2111,14.1345,9.6722,19.7469,10.6255
2023-10-03,15.4872,11.824,6.0175,10.703,8.7362,8.3685,18.9746,9.2803,15.063,11.8239,26.4431,20.9455,26.3709,17.0234,13.8042,9.7017,19.484,10.5427
2023-10-04,15.3363,11.8291,5.975,10.7088,8.6903,8.374,19.0838,9.3327,15.9039,11.9515,26.8162,20.4644,26.4128,16.8128,13.9652,9.6414,19.6412,10.4571
2023-10-05,15.4292,11.8245,5.9922,10.6953,8.6988,8.3543,19.1095,9.1926,16.2077,11.5863,26.73,20.8444,26.474,16.9913,13.8841,9.6522,19.6362,10.5179
2023-10-06,15.5053,11.9375,6.0378,10.8126,8.8299,8.3878,19.2705,9.2617,16.4735,11.6131,27.1932,20.7915,26.7388,17.1075,13.6111,9.8136,19.8652,10.5883
2023-10-09,15.5418,11.8719,6.1312,10.7392,8.8505,8.4628,19.4143,9.2778,16.8962,11.5249,27.3487,20.7918,26.8917,17.0988,13.7635,9.8428,20.0097,10.5811
2023-10-10,15.7487,12.1312,6.0643,10.9301,8.9328,8.5776,19.5237,9.4502,18.3248,11.7726,27.4943,21.3033,27.2155,17.4216,14.2021,9.8031,20.1203,10.791
2023-10-11,15.8366,12.09,6.0618,10.9593,9.0577,8.5721,19.5962,9.4325,18.6949,11.8213,27.6915,21.4312,27.1437,17.4775,14.1038,9.9009,20.2169,10.7949
2023-10-12,15.8263,12.0304,6.0518,10.9388,9.2387,8.5747,19.5514,9.4841,19.517,11.699,27.6178,21.5629,26.566,17.4046,14.1583,9.8598,20.0977,10.8024
2023-10-13,15.7068,11.8567,6.1011,10.7711,9.0214,8.4465,19.5904,9.3933,19.147,11.5681,27.2864,21.4516,26.3058,17.3139,13.5091,9.8466,19.9972,10.7144
2023-10-16,15.6672,11.8893,6.1188,10.8175,8.9315,8.493,19.7679,9.4347,19.147,11.6861,27.5755,21.019,26.7137,17.3776,13.796,10.1262,20.2505,10.7595
2023-10-17,15.7388,11.9028,6.1405,10.825,8.995,8.4195,19.8311,9.4793,20.2161,11.6795,27.5156,21.2662,27.0366,17.264,13.5785,10.0997,20.2827,10.8165
2023-10-18,15.753,11.7854,6.2242,10.7133,8.9718,8.2801,19.6829,9.3944,19.562,11.5562,27.1239,21.2778,26.4501,17.0864,13.3046,10.0545,20.0401,10.6724
2023-10-19,15.5725,11.7115,6.1727,10.6889,8.7494,8.2474,19.5391,9.2486,18.5222,11.4649,26.9108,20.8986,26.0623,16.7704,13.3427,10.034,19.8751,10.5535
2023-10-20,15.3811,11.5314,6.1053,10.514,8.6862,8.215,19.2595,9.1205,19.5206,11.37,26.4821,20.7826,25.7154,16.6365,13.3028,10.0453,19.6102,10.4081
2023-10-23,15.2567,11.6232,6.0409,10.5179,8.6865,8.1556,19.1548,8.9202,17.5754,11.3868,26.5786,20.619,25.5329,16.6082,13.4762,9.9512,19.5891,10.3859
2023-10-24,15.1844,11.6874,6.0832,10.5773,8.5997,8.2245,19.2258,9.1553,15.6499,11.4237,26.7835,20.6593,25.4306,16.6496,13.5919,10.0786,19.7112,10.3967
2023-10-25,15.1803,11.7283,6.0784,10.571,8.6466,8.1598,19.1766,9.0906,16.2996,11.5111,26.068,21.2561,25.1867,16.6849,14.5105,10.0548,19.4092,10.433
2023-10-26,15.0864,11.6604,5.9657,10.4608,8.6405,8.3027,19.0962,9.1654,15.9964,11.605,25.4536,20.8447,25.2016,16.661,13.6944,10.0092,19.1533,10.364
2023-10-27,15.1301,11.5458,6.0232,10.4452,8.8444,8.1968,18.914,9.2428,15.4585,11.6572,25.5148,21.1626,24.8328,16.5216,13.3938,9.9545,19.0573,10.2876
2023-10-30,15.006,11.603,5.9781,10.4726,8.8941,8.1218,19.2268,9.0002,14.3512,11.7735,25.7771,20.9686,25.034,16.6063,13.1449,9.9249,19.2942,10.3552
2023-10-31,15.0432,11.7065,5.9769,10.546,8.7651,8.169,19.2727,9.017,13.771,11.7309,25.9462,21.1304,25.2623,16.5933,13.3911,9.9154,19.43,10.3608
2023-11-01,15.199,11.7656,5.6063,10.6304,8.7557,8.3056,19.4036,9.0145,14.7992,11.9682,26.3601,21.6768,25.3267,16.7442,13.5856,9.999,19.5269,10.4089
2023-11-02,15.357,11.989,5.6549,10.786,8.8167,8.3011,19.7325,9.1075,15.4868,11.9998,26.8534,21.8676,26.0116,16.9209,13.6001,9.9795,19.8963,10.5894
2023-11-03,15.6086,11.9768,5.6646,10.8187,9.0258,8.5286,19.8773,9.4361,15.0915,12.3549,27.2174,21.8668,26.7027,16.9369,14.2072,9.8284,20.0922,10.6409
2023-11-06,15.6732,11.9231,5.6646,10.7841,9.1629,8.5601,19.9051,9.3661,15.1201,12.4281,27.3196,22.3963,26.2604,16.8151,13.8716,9.9698,20.2836,10.6522
2023-11-07,15.6209,11.8746,5.6493,10.8006,9.0189,8.6213,19.9368,9.505,14.3757,12.3219,27.5649,22.1229,26.256,16.7452,14.2108,10.0201,20.3367,10.6151
2023-11-08,15.549,11.9623,5.6534,10.8514,8.9706,8.6132,19.8335,9.5308,13.6587,12.2622,27.5854,22.0524,25.8784,16.802,14.3205,10.0645,20.3492,10.5748
2023-11-09,15.6039,12.0918,5.706,10.934,8.9478,8.6116,19.765,9.4185,14.5386,12.2531,27.3493,23.8731,25.6979,16.8968,14.1263,10.0869,20.1995,10.6617
2023-11-10,15.5158,11.974,5.6977,10.8568,8.7951,8.7124,19.9958,9.381,15.355,12.296,27.9668,23.8828,26.1744,16.7964,14.3908,10.1534,20.5158,10.5133
2023-11-13,15.4514,12.0499,5.7105,10.9478,8.9154,8.7069,20.029,9.4485,14.8201,12.2785,27.8484,23.9149,26.3366,16.8577,14.3082,10.0561,20.4871,10.6225
2023-11-14,15.5903,12.2526,5.7973,11.1359,8.8949,8.9395,20.3122,9.4847,15.2039,12.6489,28.4379,23.9995,27.868,17.1473,14.7746,10.1992,20.8756,10.7643
2023-11-15,15.951,12.2884,5.8205,11.2375,9.2216,8.9434,20.4193,9.5944,15.1512,12.7222,28.4489,24.6121,28.0398,17.2174,14.8532,10.3056,20.8953,10.8247
2023-11-16,15.9002,12.2181,5.7227,11.2691,9.1188,9.0432,20.3758,9.6597,14.5621,12.6398,28.4791,24.5507,27.5511,17.1108,14.975,10.4644,20.9173,10.7225
2023-11-17,15.8811,12.3388,5.9166,11.3604,8.9119,9.0506,20.3782,9.7434,15.7421,12.6804,28.4316,24.6792,28.0094,17.2781,14.5667,10.6196,20.9237,10.8559
2023-11-20,15.9125,12.3754,5.9042,11.3484,9.0442,9.1365,20.4906,9.908,15.7421,12.7571,28.7636,24.5583,28.2192,17.3018,14.6725,10.6425,21.0749,10.8784
2023-11-21,15.9775,12.3513,5.9242,11.3542,9.0057,9.103,20.4543,9.8578,19.4829,12.6315,28.5555,24.5439,27.7875,17.3479,14.4595,10.6817,21.0147,10.8744
2023-11-22,15.9567,12.3941,5.9435,11.3934,8.9889,9.0283,20.5736,9.8659,20.4126,12.6743,28.6585,24.6237,27.9941,17.4348,14.466,10.5257,21.0981,10.8907
2023-11-23,15.8782,12.4096,5.9202,11.4227,9.0739,9.0682,20.5737,9.8753,21.562,12.7689,28.6625,24.6236,27.995,17.4704,14.4794,10.5576,21.1003,10.9297
2023-11-24,15.9144,12.4562,5.9613,11.4443,8.8936,8.9859,20.6419,9.8137,23.1513,12.7832,28.6268,24.6226,28.2306,17.5334,14.2749,10.5886,21.1133,10.957
2023-11-27,15.7986,12.4074,5.9258,11.4047,8.8801,8.9889,20.6105,9.7579,21.9868,12.626,28.5952,24.4985,28.2512,17.4583,14.4946,10.4647,21.0716,10.9146
2023-11-28,15.862,12.3909,5.9289,11.4093,8.7862,9.0509,20.6595,9.7954,21.1433,12.6625,28.7151,24.4979,28.1761,17.4416,14.7428,10.5569,21.1214,10.9379
2023-11-29,15.9121,12.4228,6.0163,11.54,8.6228,9.0417,20.7299,9.8786,21.4853,12.7921,28.6711,24.4469,28.367,17.5452,14.7361,10.7083,21.0398,10.936
2023-11-30,16.0347,12.4817,6.0424,11.5766,8.6472,9.1794,21.0404,10.0299,22.0965,13.101,28.626,24.39,28.4533,17.6418,14.8957,10.6043,21.1243,10.9717
2023-12-01,16.0065,12.5468,6.0627,11.7172,8.5323,9.247,21.2131,10.1853,23.5749,13.1398,28.721,24.3096,29.1077,17.7458,15.3622,10.7868,21.2487,11.0977
2023-12-04,16.1453,12.4998,6.0955,11.8761,8.5656,9.1415,21.1908,10.0881,22.0576,13.1493,28.4485,24.161,29.8326,17.8419,14.902,10.7815,21.1375,11.0511
2023-12-05,15.9789,12.5862,6.0598,11.9669,8.4035,9.0981,21.1357,10.2143,23.7706,13.1966,28.5158,23.8387,29.4646,17.7778,15.2665,10.8051,21.1273,11.0211
2023-12-06,16.2369,12.6826,5.9737,12.059,8.4803,9.0102,21.096,10.2547,23.8105,13.1598,28.3552,24.3191,29.305,17.8435,15.1683,10.7074,21.0471,11.0386
2023-12-07,16.2316,12.647,6.0312,12.0357,8.4198,9.0357,21.1262,10.3146,25.0289,13.2312,28.8423,23.8885,29.646,17.8032,15.2666,10.9736,21.2323,11.0423
2023-12-08,16.2762,12.8079,6.0312,12.1349,8.4214,9.1084,21.2051,10.314,25.0283,13.2171,28.9544,23.4848,29.8745,17.9254,15.3086,10.9736,21.3264,11.0777
2023-12-11,16.2517,12.846,6.007,12.1537,8.3619,9.0962,21.2871,10.083,26.2239,13.2508,29.2086,23.8505,29.8668,18.019,15.221,11.0154,21.4195,11.0611
2023-12-12,16.337,12.8486,6.0482,12.1564,8.4504,9.059,21.3876,10.1183,27.1396,13.229,29.4554,23.89,29.8586,18.1555,15.3359,11.0472,21.5242,11.0696
2023-12-13,16.4023,12.8238,6.1301,12.1461,8.3783,9.2614,21.6907,10.3069,27.2312,13.4077,29.8515,23.9548,31.0253,18.2219,15.8903,11.3248,21.8235,11.067
2023-12-14,16.7045,12.9532,6.1875,12.1364,8.4418,9.3887,21.7856,10.5904,26.1339,13.8924,29.7971,23.7816,31.8725,18.3512,16.0637,11.6905,21.8881,11.2683
2023-12-15,16.8635,12.9646,6.1158,12.1321,8.6399,9.3456,21.831,10.6673,24.4446,13.917,29.9522,23.9856,31.6718,18.2954,15.8966,12.4415,21.8885,11.1607
2023-12-18,16.9362,12.9469,6.1203,11.9781,8.5589,9.4247,21.8314,10.2215,14.5104,14.0571,30.2853,23.8385,31.7957,18.3269,16.1131,12.4952,21.9989,11.1799
2023-12-19,17.0841,12.9678,6.1838,12.0568,8.4917,9.4826,21.9791,10.2622,14.311,14.0796,30.4319,24.1668,32.3944,18.3597,16.2475,12.6667,22.1314,11.2247
2023-12-20,17.2071,12.9794,6.1312,12.0489,8.5578,9.4102,21.7021,10.2411,14.467,13.9317,29.9669,24.494,31.8274,18.36,16.1591,12.8271,21.8086,11.3605
2023-12-21,17.1345,12.9735,6.1712,12.0039,8.5622,9.4857,21.8836,10.299,14.5887,14.0303,30.3289,24.1068,32.6949,18.3686,16.5963,12.8209,22.0325,11.3288
2023-12-22,17.2414,12.9749,6.1909,12.0174,8.417,9.5056,21.8831,10.4458,14.6877,13.9879,30.3643,24.2033,32.9397,18.4182,16.6625,12.8324,22.0743,11.3466
2023-12-25,17.2414,12.9747,6.1909,12.0152,8.4181,9.4893,21.883,10.4458,14.6877,13.9945,30.3641,24.264,32.9352,18.4157,16.6852,12.8324,22.0702,11.3433
2023-12-26,17.242,12.9778,6.2614,12.0165,8.4178,9.5458,21.9774,10.5664,14.1397,14.1009,30.5465,24.2022,33.3429,18.4232,16.725,12.9067,22.1635,11.3445
2023-12-27,17.3797,12.9956,6.2788,12.0419,8.5647,9.5835,22.0426,10.5007,13.5017,14.0554,30.5943,24.4804,33.3825,18.432,16.7494,12.9444,22.1955,11.4006
2023-12-28,17.5017,12.9306,6.3139,12.0127,8.7806,9.5829,22.074,10.6103,13.9143,14.0324,30.5764,24.3665,33.2575,18.3554,16.6559,12.9301,22.2079,11.3904
2023-12-29,17.4456,12.9428,6.3139,12.0461,8.7822,9.5476,22.0707,10.5216,14.2991,14.0132,30.4449,24.3117,32.7365,18.4994,16.6559,12.9842,22.1447,11.407
2024-01-01,17.4459,12.9423,6.3139,12.0471,8.7795,9.5476,22.0708,10.5277,14.2991,14.0132,30.4476,24.3117,32.736,18.5001,16.6577,12.9842,22.1452,11.4107
2024-01-02,17.534,12.9269,6.4582,12.0608,8.636,9.4381,22.1085,10.5495,14.3101,13.9126,29.915,24.3117,32.4767,18.5228,16.0206,12.959,22.0179,11.3901
2024-01-03,17.3185,12.7301,6.5024,11.8939,8.5566,9.4585,21.9581,10.4173,14.956,13.6111,29.5698,24.3118,31.8053,18.5681,16.286,12.9042,21.8332,11.3371
2024-01-04,17.2452,12.817,6.706,11.9405,8.5656,9.3464,21.9789,10.3062,16.4334,13.5753,29.4198,24.1847,31.8093,18.7022,15.8816,13.4207,21.7679,11.4056
2024-01-05,17.2231,12.7761,6.8521,11.9241,8.5093,9.4062,21.9949,10.2449,17.2608,13.7679,29.4619,24.248,31.8495,18.6489,16.2307,13.4364,21.807,11.3682
2024-01-08,17.1388,12.8446,6.8521,12.0058,8.3425,9.4331,22.1496,10.2141,18.0492,13.7691,30.0818,24.2421,32.6254,18.7318,16.6695,13.5136,22.1253,11.3766
2024-01-09,17.2999,12.7988,6.8471,11.9924,8.3289,9.2492,22.0728,10.137,16.2178,13.4968,30.095,24.5269,32.2717,18.7552,17.0677,13.5107,22.0829,11.3613
2024-01-10,17.2005,12.804,6.8172,12.0041,8.2852,9.2061,22.1506,10.0534,16.3683,13.554,30.3012,24.9586,32.2685,18.7616,17.6571,13.5331,22.2057,11.3251
2024-01-11,17.3015,12.7598,6.77,11.8912,8.3925,9.1945,22.1498,10.2355,16.3099,13.6219,30.3208,25.2682,32.0233,18.5689,17.558,13.5172,22.1756,11.2107
2024-01-12,17.2813,12.9028,6.8109,11.9998,8.3641,9.2043,22.1747,10.0823,12.9843,13.6617,30.3408,25.6061,31.9644,18.7026,17.6021,13.6479,22.2479,11.2845
2024-01-15,17.2561,12.8245,6.8447,11.9585,8.3533,9.1973,22.176,10.113,13.0501,13.6094,30.3446,25.8752,31.9271,18.6763,17.2867,13.606,22.251,11.2418
2024-01-16,17.0955,12.838,6.8343,11.9386,8.1723,9.0413,22.0269,10.0276,14.3597,13.5611,30.3427,25.6114,31.607,18.7162,17.0173,13.6991,22.1674,11.2026
2024-01-17,17.0629,12.7146,6.8205,11.828,7.8754,9.0084,21.9694,9.9124,14.7664,13.5156,30.1736,25.5044,31.3798,18.5652,17.097,13.6727,22.0477,11.0386
2024-01-18,16.953,12.8685,6.7795,11.9341,7.9432,8.9145,22.0835,9.8243,14.8902,13.5071,30.6124,25.4959,31.5766,18.6195,16.9742,13.7237,22.2405,11.0596
2024-01-19,17.119,12.8238,6.7709,11.9266,7.9028,8.9314,22.1593,9.7842,15.4318,13.6952,31.2072,25.8513,31.8964,18.564,17.0509,13.7928,22.5066,11.0659
2024-01-22,17.2786,12.9264,6.7317,12.0346,7.7243,8.8601,22.2396,9.9038,16.0178,13.4687,31.2346,26.283,32.5135,18.7926,16.835,13.839,22.5601,11.1129
2024-01-23,17.3685,12.8887,6.6896,12.1422,7.9271,8.9728,22.4654,9.9957,15.7647,13.6679,31.3922,26.2607,32.4606,18.5828,17.0834,13.9395,22.8531,11.1147
2024-01-24,17.3668,13.0093,6.6788,12.3267,8.2139,8.985,22.5263,10.2088,16.3552,13.6473,31.6147,26.0576,32.2159,18.6728,17.135,13.8724,22.9323,11.1806
2024-01-25,17.4486,13.0061,6.7201,12.3204,8.381,9.0093,22.7095,10.0476,15.7382,13.819,31.8206,26.0595,32.1753,18.6841,17.2865,13.8991,23.1388,11.1931
2024-01-26,17.4463,13.3032,6.8103,12.3591,8.2459,9.0691,22.7859,10.1678,15.3546,13.9695,31.7309,25.7523,32.2053,18.9582,17.2323,14.1017,23.1573,11.3489
2024-01-29,17.4902,13.3297,6.7964,12.3264,8.3183,9.0224,22.9233,10.1444,15.3544,14.0666,32.0399,25.9688,33.0958,19.0011,17.6209,14.2589,23.3229,11.3339
2024-01-30,17.554,13.3905,6.8484,12.3519,8.1224,8.9241,22.9864,10.0398,15.5201,14.1857,31.8407,26.0104,32.7141,19.0389,17.2572,14.1741,23.3312,11.3911
2024-01-31,17.734,13.3531,6.8291,12.3341,8.0175,8.9421,22.7873,10.6089,15.4396,14.1455,31.2653,25.9904,32.1573,19.5136,17.478,14.1833,23.0025,11.373
2024-02-01,17.5196,13.7081,6.7919,12.211,8.0577,9.0176,22.5434,10.6324,15.9529,14.2616,31.5393,25.8339,32.5962,19.228,17.7279,14.2319,22.7137,11.3453
2024-02-02,17.7742,13.7186,6.7925,12.2655,8.0417,8.931,22.6632,10.4012,16.1211,14.2554,32.1643,26.1506,32.8993,19.2713,17.5263,14.2633,23.1259,11.3235
2024-02-05,17.61,13.7137,6.7657,12.2515,8.0308,8.9429,22.4534,10.4262,14.7178,14.2583,32.1201,26.317,32.5698,19.331,17.2842,14.2868,23.0524,11.3254
2024-02-06,17.6474,13.8073,6.788,12.3712,8.3613,9.0971,18.663,10.4372,14.1886,14.3777,32.3815,26.1869,33.0863,18.7226,17.5253,14.449,23.1622,11.1079
2024-02-07,17.6792,13.8907,6.8012,12.6481,8.3264,9.1741,18.7458,10.4461,13.456,14.3814,32.843,26.2064,33.1927,18.6729,18.7055,14.4061,23.3973,11.0333
2024-02-08,17.8642,14.0481,6.723,12.5975,8.2209,9.1328,18.7654,10.3756,13.0567,14.7625,32.9623,25.7598,33.7047,18.5432,18.6546,14.3958,23.4493,11.1221
2024-02-09,17.8774,14.0155,6.6445,12.5691,8.1544,9.1106,18.7501,10.4351,13.2042,14.6449,33.2875,21.454,34.2141,18.4511,17.9796,14.4318,23.4243,11.0912
2024-02-12,17.8135,14.0207,6.6443,12.6564,8.1525,9.0933,18.8102,10.5089,12.2011,14.6702,33.1706,21.4076,34.9515,18.6107,17.6187,14.6219,23.4196,11.0939
2024-02-13,17.8771,13.9042,6.5787,12.54,8.1525,9.093,18.5564,10.3765,11.8819,14.6843,32.7507,22.0498,33.7008,18.5596,17.6187,14.3509,23.1127,11.0074
2024-02-14,17.781,14.0419,6.5425,12.5847,8.2213,8.9968,18.6434,10.5171,11.223,14.7349,33.1707,21.9425,35.2834,18.6819,17.606,15.1267,23.3347,11.0906
2024-02-15,18.0909,13.3877,6.5908,12.6729,8.2565,9.0515,18.8173,10.7009,11.4946,14.7461,33.2944,22.1902,35.7312,18.7995,17.8195,14.9669,23.4859,11.1542
2024-02-16,18.2395,13.42,6.6472,12.731,8.4637,9.1175,18.7516,10.9575,10.8733,14.7352,32.9376,22.4494,35.1788,18.8436,18.0172,14.9713,23.3762,11.3269
2024-02-19,18.4061,13.4146,6.4671,12.6718,8.3695,9.1547,18.7472,11.0366,10.7082,14.8059,32.9375,21.6067,35.1593,18.9893,18.0049,14.7424,23.376,11.3502
2024-02-20,19.1941,13.4892,6.6689,12.6502,8.4167,9.2017,18.7155,10.9876,11.8665,15.1723,32.6944,21.5461,34.991,19.0866,17.6347,14.7213,23.245,11.2954
2024-02-21,16.5134,13.525,6.8431,12.6457,8.8769,9.188,18.7437,10.8187,11.6402,15.27,32.5792,21.5869,33.0065,19.0396,17.0821,14.7748,23.2813,11.5357
2024-02-22,16.5676,13.708,6.9455,12.7609,9.0044,9.3561,18.9658,10.8818,11.816,13.1329,33.5764,22.0509,33.5813,17.9567,17.2891,14.8184,21.086,11.5647
2024-02-23,16.659,13.7958,6.9898,13.9011,8.9952,9.2963,18.9939,10.7965,12.1276,13.0254,33.4094,22.0245,33.4133,18.1641,17.1001,14.8896,21.0981,11.5811
2024-02-26,16.6791,13.7412,6.9957,13.9011,8.9181,9.2861,18.9827,10.902,11.8516,12.9636,33.3138,22.9149,33.5992,18.1659,17.1675,14.8833,21.0047,11.5512
2024-02-27,16.665,13.7906,6.9695,13.9967,9.0077,9.4377,18.9384,11.0762,10.9333,12.9946,33.4207,23.0617,34.7274,18.1562,17.46,14.8637,21.0419,11.5538
2024-02-28,16.6736,13.8244,6.9689,14.0345,8.8926,9.2764,18.9426,11.1398,10.558,12.7882,33.243,23.0523,25.3642,18.135,17.2998,16.1397,21.0091,11.4805
2024-02-29,16.7383,13.772,5.9189,14.2161,8.894,9.209,18.9537,10.0632,11.7859,12.8282,33.5714,22.2187,25.6809,18.1378,17.2695,16.2419,21.1184,11.5235
2024-03-01,16.8489,13.7725,6.0258,14.2481,8.9382,9.2204,18.9958,9.997,10.5315,12.8545,34.0534,22.6275,26.0049,18.2408,17.3634,11.7012,21.2914,11.6032
2024-03-04,16.7868,13.8185,6.0387,14.2139,8.9404,9.0503,18.9594,9.8708,11.3976,12.8584,33.9111,22.7189,26.0905,18.2043,17.1549,11.8762,21.273,11.5396
2024-03-05,16.7693,13.7802,6.0982,12.6455,8.7042,9.0344,18.7632,9.7409,10.7037,12.8976,33.3045,22.7435,25.8778,18.1885,17.2528,11.9084,21.0568,11.2791
2024-03-06,16.8121,13.8262,6.1353,12.6548,8.8487,9.1087,18.8045,9.8828,14.0582,12.8509,33.5271,22.71,26.1326,18.3321,17.3046,11.8868,21.1673,11.3293
2024-03-07,16.9412,13.9457,6.1817,12.7832,8.7554,8.938,18.8614,9.8708,13.1133,12.8014,27.0011,22.4192,26.4092,18.4036,17.4546,12.0042,21.3933,11.3698
2024-03-08,17.127,13.9717,6.1132,12.7712,8.828,8.8244,18.8264,9.8178,8.7109,12.7776,26.5939,22.4534,26.4009,18.5261,17.478,11.9255,21.2495,11.3377
2024-03-11,16.8108,13.9421,6.1143,12.7239,8.9617,8.0906,18.8619,9.9407,8.3337,12.8227,26.4943,21.9252,26.2288,18.5859,17.405,11.9527,21.231,11.3649
2024-03-12,16.8282,14.0782,6.0211,12.8878,9.2397,8.1406,18.9853,10.0739,9.0124,12.8042,26.8905,21.8729,26.2815,18.7506,17.5993,11.9265,21.474,11.479
2024-03-13,16.8766,14.1676,6.0504,12.883,9.2329,8.1655,18.9895,10.0616,8.9837,13.0201,26.6631,21.812,26.3641,18.8042,17.7475,12.0246,21.426,11.5186
2024-03-14,16.8358,14.1839,6.0505,12.845,9.1618,8.1263,18.9225,10.0653,8.8512,13.0513,26.6013,21.8588,25.839,18.6454,17.3839,12.0804,21.3703,11.4652
